SK_ID_CURR,TARGET,TARGET_1_PROBA,PAYMENT_RATE,EXT_SOURCE_1,EXT_SOURCE_3,EXT_SOURCE_2,DAYS_BIRTH,INSTAL_AMT_PAYMENT_SUM,AMT_ANNUITY,DAYS_EMPLOYED,CLOSED_AMT_CREDIT_SUM_MEAN,INSTAL_DAYS_ENTRY_PAYMENT_MAX,PREV_APP_CREDIT_PERC_VAR,AMT_GOODS_PRICE,DAYS_EMPLOYED_PERC,PREV_APP_CREDIT_PERC_MEAN,ACTIVE_AMT_CREDIT_SUM_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_SUM,INSTAL_DPD_MEAN,REGION_POPULATION_RELATIVE,ANNUITY_INCOME_PERC,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,DAYS_REGISTRATION,APPROVED_CNT_PAYMENT_MEAN,APPROVED_DAYS_DECISION_MAX,PREV_CNT_PAYMENT_MEAN,INSTAL_PAYMENT_DIFF_MEAN,ACTIVE_DAYS_CREDIT_MAX,DAYS_ID_PUBLISH,PREV_DAYS_DECISION_MAX,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_MAX,AMT_CREDIT,PREV_APP_CREDIT_PERC_MIN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,DAYS_LAST_PHONE_CHANGE,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_DBD_SUM,OWN_CAR_AGE,INSTAL_DBD_MEAN,INSTAL_DBD_MAX,POS_MONTHS_BALANCE_SIZE,ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,INCOME_CREDIT_PERC,BURO_DAYS_CREDIT_ENDDATE_MAX,CODE_GENDER
100047,1.0,1.0,0.0293470064846931,,0.3201633668633456,0.306840586048305,-17482,268547.58,35028.0,-1262.0,1077417.0,-1172.0,0.167887361447195,855000.0,0.0721885367806887,0.7841142624891245,7372800.0,4577.94,-37762.0,0.0,0.025164,0.1729777777777777,,-1182.0,17.5,-1072.0,23.666666666666668,0.0,-420.0,-1029,-1072.0,2457600.0,-898.0,116.0,928.0,-420.0,1193580.0,0.0,-394.6666666666667,1301.0,-1075.0,6759.3375,4284.0,82.0,,4.1,11.0,22.0,2179.0,0.1696576685266174,4284.0,0
100048,0.0,0.0,0.0483255869383863,,,0.0373152355612163,-16971,1898737.245,29196.0,-475.0,22905.0,-10.0,0.0075029560222848,540000.0,0.0279889222791821,0.9275488110754138,,77.445,-30140.0,0.0895522388059701,0.009175,0.1441777777777777,0.0333333333333333,-3148.0,12.0,-314.0,12.0,0.0,,-513,-314.0,,-75.0,,-66.0,-75.0,604152.0,0.8316065946402955,,-66.0,-458.0,0.0,,288.0,,4.298507462686567,51.0,16.0,,0.3351805505899177,-66.0,1
100049,1.0,1.0,0.0562825186154469,0.4682080567974757,0.3996756156233169,0.6742032101473874,-13384,277419.15,16258.5,-3597.0,87028.425,-29.0,0.2094758528759049,238500.0,0.268753735803945,0.7777591494463858,677691.0,12.105,-50138.0,0.1896551724137931,0.007305,0.1204333333333333,1.0,-45.0,8.0,-416.0,8.0,279.473275862069,-27.0,-4409,-416.0,135538.2,-799.0,-505.0,-554.0,-27.0,288873.0,0.0,-120.2,-117.16666666666669,-1480.0,0.0,967.0,363.0,,6.258620689655173,30.0,44.0,330.0,0.4673333956444527,967.0,1
100050,0.0,0.0,0.0575795947901591,,0.6848276586890367,0.7661378050275851,-23548,164519.145,42970.5,,247580.46,-37.0,0.0,675000.0,,1.0,,6919.605,-3933.0,0.0,0.010966,0.397875,,-5745.0,12.0,-231.0,12.0,0.0,,-4576,-231.0,,-694.0,,189.0,-694.0,746280.0,1.0,,-1470.3333333333333,-491.0,,,189.0,,11.8125,28.0,16.0,,0.1447178002894356,189.0,1
100051,0.0,0.0,0.0729640586215104,,,0.6315186311742824,-9827,123968.88,48280.5,-758.0,,-15.0,,598500.0,0.0771344255622265,0.8984109135027964,,6887.16,-4978.0,0.0,0.007114,0.2384222222222222,,-4166.0,24.0,-556.0,24.0,0.0,,-2380,-36.0,,,,,,661702.5,0.8984109135027964,,,-556.0,,,118.0,,6.555555555555555,24.0,18.0,,0.3060287667040702,,0
100052,0.0,0.0,0.05,,,0.535542260363498,-7974,62647.605,9000.0,-895.0,,-192.0,0.0020156567770789,180000.0,0.1122397792826686,0.9180098879839292,,4364.595,-2817.0,0.0,0.009334,0.1,,-6591.0,6.0,-298.0,6.0,0.0,,-642,-298.0,,,,,,180000.0,0.8862635749926622,,,-462.0,,,78.0,,8.666666666666666,17.0,11.0,,0.5,,1
100053,0.0,0.0,0.057823580580005,,0.475849908720221,0.2476647173356162,-20373,304142.53500000003,17649.0,,89526.85714285714,-21.0,0.244095871555442,252000.0,,0.5586615897037183,48820.5,9636.705,-6859.0,0.0476190476190476,0.0196889999999999,0.0871555555555555,,-7760.0,18.0,-350.0,12.0,0.0,-2338.0,-1993,-24.0,48820.5,-1764.0,-1958.0,-648.0,-1764.0,305221.5,0.0,-1945.0,-1664.2857142857142,-649.0,,-1958.0,150.0,,7.142857142857143,34.0,23.0,-1958.0,0.663452607368747,-648.0,1
100054,0.0,0.0,0.1029696132596685,,0.7281412993111438,0.0892406534424171,-20121,381876.255,26838.0,-5332.0,48600.0,-28.0,0.0037043035325971,225000.0,0.2649967695442572,1.0666720638158924,56092.5,4.41,-27303.0,0.2553191489361702,0.022625,0.2710909090909091,,-9197.0,11.5,-287.0,11.6,280.12212765957446,-1138.0,-3283,-287.0,56092.5,-1483.0,-772.0,-1115.0,-1138.0,260640.0,1.0,-42.0,-943.5,-1247.0,0.0,-772.0,348.0,,7.404255319148936,29.0,49.0,-772.0,0.3798342541436464,-772.0,1
100055,0.0,0.0,0.0275966666666666,0.7104273289168539,0.4668640059537032,0.5891866296961207,-19727,173616.21,37255.5,-4411.0,205725.0,-345.0,0.0015229650217834,1350000.0,0.2236021696152481,0.9774112334750272,2209557.015,11111.265,-7521.0,0.0,0.020713,0.2854827586206896,,-6225.0,9.0,-353.0,9.0,0.0,-161.0,-3199,-353.0,552389.25375,-913.0,145.0,-378.0,-161.0,1350000.0,0.9498162609095084,-25.25,-77.0,-784.0,0.0,746.0,143.0,,11.0,23.0,15.0,504.6666666666667,0.0966666666666666,746.0,1
100056,0.0,0.0,0.033134437117737,,,0.5239340474953537,-18264,1656709.965,49927.5,-9523.0,,-559.0,0.0241661162625225,1350000.0,0.5214082347787998,0.9531042572001696,,45.675,-156847.0,1.3978494623655917,0.010006,0.1386875,,-5504.0,29.33333333333333,-2166.0,29.33333333333333,4807.274032258066,,-1797,-2166.0,,,,,,1506816.0,0.8003343619111984,,,-1498.0,,,1043.0,3.0,11.21505376344086,50.0,73.0,,0.238914373088685,,0
100057,0.0,0.0877859537267854,0.0443040256719969,0.7608510178380521,0.6512602186973006,0.57108420610083,-16685,98454.24,22117.5,-2580.0,398287.1571428572,-73.0,0.0291841086641401,373500.0,0.1546299071021876,1.086877905734196,164250.0,4747.59,-5534.0,0.0,0.0228,0.122875,,-10125.0,8.333333333333334,-90.0,8.333333333333334,0.0,-1463.0,-241,-90.0,164250.0,-337.0,,5813.0,-337.0,499221.0,0.8898684851436922,-1089.0,99.42857142857144,-1182.0,0.0,,220.0,3.0,22.0,53.0,13.0,,0.3605617552146243,5813.0,0
100058,0.0,0.0,0.05,0.6562248044601879,0.4794489811780563,0.4508497225560816,-12406,,6750.0,-1176.0,270000.0,,,135000.0,0.094792842173142,,270000.0,,,,0.0145199999999999,0.125,,-1149.0,,,,,-223.0,-2576,,135000.0,-650.0,284.0,-378.0,-223.0,135000.0,,-18.0,7571.0,0.0,,31087.0,,,,,,15685.5,0.4,31087.0,1
100059,0.0,0.0,0.0512533333333333,0.3115099249880457,0.3092753558842053,0.7133545848531052,-18632,1308560.94,34596.0,-6977.0,133242.3,-70.0,0.0865966161058297,675000.0,0.3744632889652211,1.0025570495103515,1624500.0,5621.355,-13382.0,0.0,0.026392,0.0640666666666666,,-3904.0,13.833333333333334,-326.0,12.461538461538462,0.0,-447.0,-1937,-213.0,1624500.0,-194.0,638.0,-102.0,-194.0,675000.0,0.1052631578947368,-12.0,-154.4,-1285.0,8543.97,638.0,273.0,7.0,14.36842105263158,31.0,24.0,638.0,0.8,638.0,0
100060,0.0,0.0,0.0322574257425742,0.2445616325354615,0.7992967832109371,0.705947456699447,-12282,308546.55,14661.0,-778.0,54928.368,-333.0,,454500.0,0.0633447321283178,1.0,,6818.4,-2376.0,0.0,0.028663,0.1916470588235294,,-1824.0,36.0,-466.0,36.0,-15000.0,,-1992,-466.0,,-809.0,,-444.0,-809.0,454500.0,1.0,,-1034.0,-466.0,0.0,,90.0,13.0,15.0,20.0,6.0,,0.1683168316831683,-444.0,0
100061,0.0,0.0,0.0514686917896546,0.1895957995501827,0.7016957740576931,0.7029791046049891,-10473,3080682.9,16164.0,-1392.0,37741.5,-75.0,0.0039964485699115,238500.0,0.1329132053852764,0.95524017467399,,145.935,-54173.0,0.2207792207792207,0.006629,0.07184,,-2025.0,16.8,-709.0,16.8,-2831.7903896103894,,-1240,-709.0,,-924.0,,-738.0,-924.0,314055.0,0.8794466403162056,,-738.0,-570.0,,,843.0,,10.948051948051948,45.0,77.0,,0.7164350193437455,-738.0,1
100062,0.0,0.0,0.0481066666666666,,0.7380196196295241,0.6628649268152181,-18611,1041291.675,32472.0,,540813.06,-44.0,0.0049059408903937,675000.0,,0.9863772619729432,,29745.0,-3570.0,0.0,0.010006,0.4008888888888889,,-6936.0,40.0,-295.0,42.0,0.0,,-2142,-295.0,,-306.0,,273.0,-306.0,675000.0,0.853531699375961,,-294.0,-462.0,,,159.0,8.0,10.6,19.0,17.0,,0.12,273.0,0
100063,0.0,0.0,0.0544023213949864,0.5527719020519871,0.0701088438273582,0.6166372926426479,-12955,1189805.805,45558.0,-4106.0,252771.54545454544,-28.0,0.0203537986596663,666000.0,0.3169432651485913,0.8500370574673486,2225844.0,101.475,-26518.0,1.0,0.022625,0.2531,,-7054.0,22.5,-456.0,21.428571428571427,3580.5717391304347,-238.0,-5164,-456.0,317977.71428571426,-248.0,11.0,848.0,-238.0,837427.5,0.6864595846919512,-33.57142857142857,-148.27777777777777,-1547.0,2502.0,1280.0,113.0,,2.4565217391304346,29.0,41.0,828.2857142857143,0.2149439802251538,1280.0,1
100064,0.0,0.0,0.0514883104362497,,0.1694287272664794,0.6227082733555896,-21621,51417.675,15381.0,,,-39.0,,202500.0,,1.0000415918328764,162000.0,74.61,-8265.0,4.0,0.019101,0.2278666666666666,,-2019.0,24.0,-613.0,24.0,343.1376,-339.0,-1344,-613.0,81000.0,,-141.0,,-339.0,298728.0,1.0000415918328764,-96.5,40.0,0.0,,221.0,398.0,,15.92,63.0,19.0,40.0,0.2259580621836587,221.0,1
100065,0.0,0.2219079250181845,0.079,0.5652899888198399,0.3123653692278984,0.6130330592407085,-9516,90726.75,14220.0,-1387.0,114314.605,-1043.0,,180000.0,0.1457545187053383,1.4285714285714286,682042.5,18123.93,-5523.0,0.0,0.005144,0.0854054054054054,,-5063.0,5.0,-1182.0,5.0,0.0,-107.0,-2055,-594.0,170510.625,-266.0,-758.0,99.0,-107.0,180000.0,1.4285714285714286,-203.75,1749.1538461538462,-1182.0,0.0,27225.0,68.0,,13.6,14.0,6.0,6836.5,0.925,27225.0,0
100066,0.0,0.1124802953457109,0.0793582280978689,0.7185074765991686,0.5226973172821112,0.8087877917779122,-12744,462151.98,28957.5,-1013.0,373500.0,-21.0,0.0044734521765895,315000.0,0.0794883866917765,0.9231820552117932,202500.0,7581.51,-17671.0,0.0,0.04622,0.0919285714285714,,-1686.0,16.2,-309.0,21.5,0.0,-491.0,-3171,-309.0,202500.0,-463.0,873.0,1363.0,-463.0,364896.0,0.8256274768824307,-201.0,1129.3333333333333,-829.0,,873.0,427.0,,9.488888888888887,29.0,49.0,873.0,0.8632596685082873,1363.0,1
100067,0.0,0.3686844840106238,0.1186,0.2105622076337031,0.1940678276718812,0.4448475614048825,-10395,654381.945,5337.0,-2625.0,147651.0,-28.0,0.0988334735634883,45000.0,0.2525252525252525,1.0113170952716972,1465290.0,57.24,-205468.0,0.124223602484472,0.018634,0.0329444444444444,0.0804597701149425,-8124.0,9.428571428571429,-128.0,23.7,0.0,-57.0,-3041,-128.0,293058.0,-200.0,126.0,30886.0,-57.0,45000.0,0.0,-141.8,2872.8571428571427,-1423.0,0.0,951.0,1167.0,5.0,7.248447204968944,54.0,49.0,461.6666666666667,3.6,30886.0,1
100068,0.0,0.0,0.05,0.2377197192577024,0.5136937663039473,0.6091352920795285,-18248,38807.325,12375.0,-2351.0,62938.485,-16.0,,247500.0,0.1288360368259535,1.005009633911368,900000.0,7761.465,-396.0,0.0,0.031329,0.1527777777777778,,-4375.0,12.0,-167.0,12.0,0.0,-400.0,-1721,-167.0,900000.0,-816.0,1426.0,-1059.0,-400.0,247500.0,1.005009633911368,-35.0,-477.0,-167.0,1970.955,1426.0,41.0,,8.2,12.0,5.0,1426.0,0.3272727272727272,1426.0,0
100069,0.0,0.0,0.0425718782496276,,0.7076993447402619,0.2567370429595146,-14186,1028562.03,27265.5,-1743.0,1266234.75,-21.0,0.013276984378432,517500.0,0.1228676159593965,1.0461535111033855,3716856.0,1376.19,-47516.0,0.0701754385964912,0.00733,0.0757375,,-2128.0,11.0,-112.0,11.0,605.2910526315789,-112.0,-4982,-112.0,1858428.0,-1975.0,253.0,-437.0,-112.0,640458.0,0.9427739273482376,-12.0,-161.25,-112.0,0.0,1359.0,468.0,10.0,8.210526315789474,30.0,58.0,806.0,0.562097748798516,1359.0,0
100070,0.0,0.0,0.0381944317194823,,0.3392876999089139,0.6535972121081295,-20544,328702.72500000003,46899.0,-2091.0,2025000.0,-217.0,0.0322306485182332,1129500.0,0.1017815420560747,1.1230338611898407,2683800.0,147.96,-19144.0,1.1578947368421053,0.032561,0.08685,,-6846.0,13.0,-286.0,13.0,1460.9747368421056,-299.0,-566,-286.0,894600.0,-1252.0,797.0,-156.0,-299.0,1227901.5,0.9960877141072426,-4.666666666666667,126.0,-1377.0,,1103.0,297.0,2.0,15.63157894736842,40.0,19.0,912.3333333333334,0.4397746887677879,1103.0,0
100071,0.0,0.0,0.0522777364613616,,0.6971469077844458,0.5706663563799912,-20121,963748.8,86989.5,-2446.0,149514.75,-703.0,0.0007254305923227,1588500.0,0.1215645345658764,0.980954914120399,,10097.595,-33746.0,0.0,0.018801,0.483275,,-6755.0,18.0,-1053.0,18.0,0.0,,-2177,-1053.0,,-1106.0,,-740.0,-1106.0,1663987.5,0.961909828240798,,-1158.5,-1572.0,,,302.0,,10.066666666666666,22.0,32.0,,0.1081738895274153,-740.0,1
100072,0.0,0.0,0.04085,,0.434733248750173,0.0265407750366898,-7907,304951.59,44118.0,-1324.0,157358.25,-7.0,0.0087520041920526,1080000.0,0.1674465663336284,1.061787750869103,,130.5,-6968.0,2.2,0.010006,0.2451,,-4557.0,12.0,-124.0,12.0,-2586.651,,-586,-124.0,,-494.0,,-314.0,-494.0,1080000.0,0.949842704594798,,-314.0,-725.0,10368.495,,65.0,,4.333333333333333,26.0,14.0,,0.1666666666666666,-314.0,0
100073,0.0,0.0,0.0355420248328557,,0.2340151665320674,0.7330511930996613,-22843,2737472.895,40189.5,,151983.0,-6.0,0.0088075004642338,810000.0,,0.9915570501772476,2025000.0,2.52,-80053.0,0.8275862068965517,0.01885,0.1240416666666666,,-1042.0,20.0,-787.0,17.142857142857142,5167.475172413792,-181.0,-3967,-7.0,675000.0,-1788.0,1045.0,-1468.0,-181.0,1130760.0,0.8808244516867788,-35.333333333333336,-211.5,-2385.0,27453.9825,1045.0,415.0,10.0,4.770114942528736,66.0,77.0,1045.0,0.2865329512893982,1045.0,0
100074,0.0,0.3902007221810968,0.0377,,0.2985949897873972,0.6600149063064604,-23670,124885.08,25447.5,,120324.84,-1377.0,0.0,675000.0,,1.1111111111111112,,3943.08,-40647.0,0.25,0.0031219999999999,0.377,,-7490.0,10.0,-1671.0,10.0,0.0,,-4136,-1671.0,,-1030.0,,-300.0,-1030.0,675000.0,1.1111111111111112,,-1022.3333333333334,-1671.0,2005.785,,172.0,,8.6,17.0,22.0,,0.1,-300.0,1
100075,0.0,0.0,0.1090525328330206,0.2996061411205129,0.4920600938649263,0.6645439411246608,-12240,926236.575,10462.5,-3720.0,,-34.0,0.0039427595785473,90000.0,0.3039215686274509,0.8880937788589254,991566.0,13.905,-11346.0,0.0256410256410256,0.00496,0.093,6.375,-5246.0,4.5,-280.0,4.8,0.0,-83.0,-4541,-280.0,247891.5,,-1463.0,,-83.0,95940.0,0.8507383264600239,-128.25,237.25,-280.0,,1013.0,223.0,,5.717948717948718,29.0,18.0,237.25,1.172607879924953,1013.0,1
100076,0.0,0.0,0.0307285714285714,,0.0950703958413326,0.5848873555356944,-13866,,9679.5,-2546.0,,,,315000.0,0.183614596855618,,3296057.58,,,,0.028663,0.053775,,-5448.0,,,,,-121.0,-4097,,1098685.86,,627.0,,-121.0,315000.0,,-13.333333333333334,769.5,-3.0,24585.12,912.0,,1.0,,,,769.5,0.5714285714285714,912.0,0
100077,0.0,0.0,0.0323603151862464,0.2867830789116058,0.5620604831738043,0.6473478219828046,-12049,351382.905,40657.5,-579.0,139152.0,-148.0,0.0084336389662404,900000.0,0.0480537803967134,0.9876649170662516,270000.0,11.61,-17808.0,6.5,0.072508,0.225875,,-6105.0,2.5,-217.0,14.0,3775.32,-148.0,-1,-176.0,270000.0,-778.0,,-650.0,-148.0,1256400.0,0.8535364861743825,-24.0,-884.6666666666666,-295.0,0.0,,44.0,,3.6666666666666665,19.0,11.0,,0.1432664756446991,-650.0,0
100078,0.0,0.0,0.042495652173913,0.7961611232881004,0.4294236843421945,0.5172704004425673,-19550,2509641.675,43983.0,-4856.0,301500.0,-144.0,0.0062185438170386,1035000.0,0.248388746803069,0.929664461449318,540000.0,9205.47,-129897.0,0.1984126984126984,0.028663,0.24435,,-6836.0,38.0,-916.0,37.0,0.0,-862.0,-3084,-13.0,540000.0,-1308.0,,519.0,-862.0,1035000.0,0.8123476848090982,-28.0,504.0,-1594.0,0.0,,352.0,21.0,2.793650793650793,19.0,129.0,,0.1739130434782608,519.0,1
100079,0.0,0.0,0.05,0.202477374074608,0.4135967602644276,0.5619229565929612,-15359,94359.555,13500.0,-114.0,60781.5,-555.0,0.1401868932387967,270000.0,0.007422358226447,1.155112410154073,,3103.65,-2994.0,0.0,0.00733,0.06,,-5076.0,6.0,-662.0,10.0,-7200.828,,-2922,-607.0,,-553.0,,-371.0,-553.0,270000.0,0.8170935980716592,,-371.0,-662.0,,,49.0,,9.8,21.0,6.0,,0.8333333333333334,-371.0,0
100080,0.0,0.0,0.05,0.4115064104251909,0.8327850252992314,0.1238882922844139,-11956,1168353.9449999998,22500.0,-3154.0,30150.0,-29.0,0.007235526285068,450000.0,0.2638006022080963,0.938336043777193,,6084.495,-44500.0,0.1904761904761904,0.010966,0.1428571428571428,,-8118.0,24.0,-389.0,24.0,0.0,,-4143,-182.0,,-1802.0,,-1651.0,-1802.0,450000.0,0.8782715615668365,,-1651.0,-1711.0,,,118.0,,1.873015873015873,15.0,66.0,,0.35,-1651.0,1
100081,0.0,0.0,0.04691,,,0.6454384930609306,-10848,60734.115,21109.5,-121.0,,-2213.0,,450000.0,0.0111541297935103,1.026578401343741,,6053.445,-23593.0,0.1,0.0145199999999999,0.117275,,-4809.0,10.0,-2519.0,10.0,0.0,,-3494,-2519.0,,,,,,450000.0,1.026578401343741,,,-2519.0,,,104.0,20.0,10.4,21.0,11.0,,0.4,,0
100082,0.0,0.0,0.04691,0.3577065472620613,0.3944954053123993,0.6865047975453018,-12009,787106.115,21109.5,-2844.0,414708.375,-44.0,0.0819050625682948,450000.0,0.2368223832125905,0.9167800086237304,5417495.91,3.69,-191433.0,6.429752066115703,0.01885,0.117275,0.0919540229885057,-1377.0,11.5,-698.0,35.38461538461539,18.997438016528925,-65.0,-3656,-37.0,1083499.182,-592.0,-198.0,10365.0,-65.0,450000.0,0.0,-63.6,2357.529411764706,-1003.0,4144.5,10802.0,829.0,,6.851239669421488,46.0,20.0,2896.4,0.4,10802.0,0
100083,0.0,0.0,0.0425972558894824,0.2707661633733818,0.5971924268337128,0.7071263161734994,-15406,346218.795,24435.0,-892.0,1084239.0,-105.0,0.3338558753774286,463500.0,0.0578995196676619,0.6567623192159168,2153641.5,3745.8,-29536.0,0.0857142857142857,0.0096569999999999,0.2360869565217391,,-341.0,11.333333333333334,-798.0,11.333333333333334,340.43142857142857,-494.0,-4176,-798.0,2153641.5,-1964.0,1332.0,-503.0,-494.0,573628.5,0.0,-32.0,414.5,-2053.0,,1332.0,459.0,22.0,13.114285714285714,32.0,35.0,1332.0,0.1804303656460583,1332.0,0
100084,0.0,0.0,0.0527716709969294,,0.6940926425266661,0.5705270507243844,-14860,310082.445,26140.5,-1156.0,98100.0,-865.0,0.0446574888336159,459000.0,0.0777927321668909,1.023796593022091,,7.2,-37868.0,0.7037037037037037,0.02461,0.11618,,-23.0,8.0,-1036.0,18.0,2379.471666666667,,-1072,-63.0,,-2152.0,,-1788.0,-2152.0,495351.0,0.7163323782234957,,-1788.0,-1475.0,,,285.0,,10.555555555555555,31.0,27.0,,0.4542233688838823,-1788.0,0
100085,0.0,0.0,0.0382612322726731,,0.3589512285783967,0.3687189849837431,-11187,27297.54,28894.5,-2224.0,26606.25,-1006.0,0.0438008712876948,675000.0,0.198802181103066,1.0729593141972524,1373985.0,4546.215,-6478.0,0.0,0.016612,0.1834571428571428,,-3253.0,6.0,-1175.0,12.0,0.0,-493.0,-3723,-377.0,686992.5,-1114.0,-371.0,-930.0,-493.0,755190.0,0.9099181073703366,-32.5,-420.5,-1175.0,0.0,915.0,64.0,,10.666666666666666,12.0,7.0,272.0,0.2085567870337266,915.0,0
100086,0.0,0.0,0.03226,,0.1986200451074864,0.5698732368655826,-14264,308169.09,21775.5,-2492.0,67263.975,-27.0,0.2854394621284756,675000.0,0.1747055524397083,0.7923818605636788,943407.0,67.5,-120535.0,3.369565217391304,0.019101,0.1613,0.0617283950617283,-4327.0,0.0,-2573.0,21.33333333333333,0.0,-218.0,-4517,-26.0,235851.75,-572.0,-1182.0,-451.0,-218.0,675000.0,0.0,-86.5,-92.83333333333331,-1597.0,14453.865,979.0,421.0,,4.576086956521739,30.0,6.0,229.75,0.2,979.0,1
100087,0.0,0.0,0.0293398533007334,,0.191821602413606,0.5720641471414096,-17542,697661.46,37800.0,-2011.0,82470.0,-51.0,0.1273137415031954,1125000.0,0.1146391517500855,1.034222546908929,429595.515,76.41,-28022.0,0.2,0.003069,0.1866666666666666,,-1529.0,13.6,-408.0,13.6,369.609,-15.0,-988,-408.0,143198.505,-644.0,-50.0,-277.0,-15.0,1288350.0,0.8317161075686166,-29.0,39.2,-1230.0,3468.06,531.0,397.0,,8.822222222222223,36.0,50.0,250.0,0.1571777855396437,531.0,1
100088,0.0,0.0,0.05,,0.4083588531230431,0.5851740300889305,-19467,485965.62,6750.0,-4066.0,322500.0,-34.0,0.0271071279159903,135000.0,0.2088662865361894,0.9946913363389738,810000.0,15361.38,-16713.0,0.0,0.0228,0.06,,-4623.0,26.0,-419.0,26.0,0.0,-851.0,-2975,-419.0,405000.0,-1214.0,610.0,1222.0,-851.0,135000.0,0.8782715615668365,-35.0,64.5,-1537.0,,610.0,296.0,,12.869565217391305,25.0,24.0,610.0,0.8333333333333334,1222.0,1
100089,0.0,0.0,0.0467238668762823,,0.5352762504724826,0.5500579930157645,-9666,136524.15,15781.5,-2811.0,116545.5,-1513.0,0.1129754136245679,256500.0,0.2908131595282433,0.9775638284563364,,0.18,-21188.0,1.9230769230769231,0.025164,0.1169,,-4437.0,14.0,-1163.0,25.33333333333333,3151.7203846153843,,-2342,-92.0,,-599.0,,-265.0,-599.0,337761.0,0.703037120359955,,-265.0,-92.0,9283.5,,210.0,,16.153846153846153,44.0,11.0,,0.3996909056995923,-265.0,0
100090,0.0,0.2457733671427164,0.0643985001204031,0.7567222383896386,0.4365064990977374,0.3937146969745023,-15524,1241125.56,16848.0,-3555.0,,-31.0,0.1049878721436236,216000.0,0.2290002576655501,0.7891808080893508,113041.8,5837.4,-33033.0,0.0,0.008019,0.1248,,-7833.0,21.6,-232.0,21.0,-5806.451612903225,-208.0,-3985,-232.0,56520.9,,50.0,,-208.0,261621.0,0.0,-15.0,103.5,-1097.0,,157.0,361.0,,5.82258064516129,12.0,58.0,103.5,0.5160136227596408,157.0,1
100091,1.0,0.6767601464745947,0.0794501822600243,0.2632375980136291,0.41534714488434,0.4700355103285236,-12278,42226.29,23539.5,-929.0,272589.75,-477.0,0.0277777777777777,225000.0,0.0756637888906988,1.0833333333333333,1404666.0,7078.95,-2701.0,0.0,0.018634,0.0951090909090909,,-6031.0,6.0,-619.0,3.0,0.0,-119.0,-4586,-299.0,1404666.0,-363.0,1707.0,368.0,-119.0,296280.0,1.0,-22.0,465.6666666666667,-619.0,,1707.0,61.0,,12.2,16.0,6.0,1707.0,0.8353584447144593,1707.0,1
100092,0.0,0.4469566307967129,0.0514875,0.3049397660767501,0.375711009574066,0.2702553559832115,-19687,309078.36,18535.5,-3578.0,118547.3175,-244.0,0.0068343603820531,360000.0,0.1817442982678925,0.9441384472311986,1503292.5,1.395,-91753.0,1.4210526315789471,0.0145199999999999,0.20595,,-10673.0,8.8,-393.0,8.8,149.41263157894738,-84.0,-3183,-393.0,214756.07142857145,-537.0,-1040.0,-232.0,-84.0,360000.0,0.7881882770870338,-319.85714285714283,-205.46153846153845,-1414.0,5849.28,1296.0,958.0,3.0,16.80701754385965,92.0,59.0,324.42857142857144,0.25,1296.0,1
100093,0.0,0.0,0.0483307692307692,0.5927009939219194,,0.4885999153777029,-18253,439989.525,28273.5,-721.0,90000.0,-343.0,0.0090844202246833,585000.0,0.0395003561058456,0.9725222401393792,,2420.82,-84809.0,0.0677966101694915,0.028663,0.2991904761904762,,-1701.0,18.0,-343.0,18.0,138.5458474576271,,-1779,-343.0,,-557.0,,-174.0,-557.0,585000.0,0.8507708119218911,,-174.0,0.0,0.0,,857.0,,14.52542372881356,75.0,63.0,,0.1615384615384615,-174.0,1
100094,0.0,0.0,0.0465981012658227,,0.4525335592581747,0.5827354769124312,-22935,29798.82,5301.0,,4500.0,-85.0,,90000.0,,1.250016125911114,850500.0,4966.47,-925.0,0.0,0.030755,0.0490833333333333,,-12623.0,16.0,-260.0,16.0,0.0,-246.0,-3442,-260.0,283500.0,-1049.0,754.0,-379.0,-246.0,113760.0,1.250016125911114,-215.0,645.0,-260.0,0.0,1355.0,337.0,,56.16666666666666,63.0,8.0,986.3333333333334,0.9493670886075948,1355.0,1
100095,0.0,0.0,0.05,0.5866975916234531,,0.3045061145430549,-18693,52010.595,6750.0,-1434.0,,-419.0,0.0,135000.0,0.0767132081527844,1.0,,5290.695,-3089.0,0.0,0.020246,0.1,,-10255.0,10.0,-600.0,10.0,0.0,,-2241,-401.0,,,,,,135000.0,1.0,,,-1040.0,,,155.0,,25.83333333333333,59.0,7.0,,0.5,,1
100096,1.0,1.0,0.0579107142857142,,0.7209441499436497,0.0239523667712844,-24794,,14593.5,,65610.0,,,252000.0,,,,,,,0.028663,0.1801666666666666,,-5391.0,,,,,,-4199,,,-2922.0,,-2610.0,-2922.0,252000.0,,,-2610.0,0.0,,,,,,,,,0.3214285714285714,-2610.0,1
